lat,lon,nadmorska_vyska_m,teplota_max_C,srazky_mm,vitr_max_kmh,slunce_MJm2,riziko_pozaru
0.5,0.07692307692307687,0.3502202643171806,0.2708333333333333,0.0,0.25574712643678155,0.4480519480519481,0
0.75,0.0,0.4405286343612335,0.28703703703703703,0.0,0.22413793103448273,0.44736842105263164,0
0.5,0.9999999999999998,0.8876651982378856,0.16898148148148148,0.0,0.2614942528735632,0.44873547505126454,0
0.5,0.9230769230769231,0.11674008810572689,0.2685185185185185,0.0,0.44252873563218387,0.4408749145591251,0
1.0,0.7692307692307694,0.09911894273127753,0.27546296296296297,0.0,0.1551724137931034,0.417634996582365,0
0.5,0.846153846153846,0.39867841409691634,0.24074074074074073,0.0,0.5172413793103449,0.44292549555707456,0
0.5,0.6923076923076923,0.40969162995594716,0.28703703703703703,0.0,0.1867816091954023,0.4460013670539987,0
0.25,0.0,0.20154185022026433,0.3101851851851852,0.0,0.2270114942528735,0.450786056049214,0
0.5,0.6153846153846156,0.6651982378854626,0.23842592592592593,0.0,0.2298850574712644,0.4545454545454546,0
1.0,0.46153846153846145,0.1299559471365639,0.2847222222222222,0.0,0.132183908045977,0.4251537935748463,0
0.0,0.9230769230769231,0.05286343612334804,0.3333333333333333,0.0,0.35344827586206895,0.4336978810663022,0
0.5,0.46153846153846145,0.40198237885462557,0.2986111111111111,0.0,0.11781609195402301,0.4405331510594669,0
0.5,0.38461538461538436,0.38766519823788553,0.2777777777777778,0.0,0.14942528735632185,0.43745727956254277,0
0.0,0.9999999999999998,0.8744493392070485,0.23379629629629628,0.0,0.18390804597701146,0.43643198906356806,0
0.5,0.3076923076923077,0.368942731277533,0.28009259259259256,0.0,0.09482758620689655,0.4384825700615174,0
0.5,0.5384615384615381,0.2588105726872247,0.30092592592592593,0.0,0.17241379310344826,0.4453178400546822,0
0.75,0.9999999999999998,0.05947136563876654,0.2777777777777778,0.0,0.2614942528735632,0.4244702665755297,0
0.0,0.7692307692307694,0.023127753303964743,0.32175925925925924,0.0,0.1925287356321839,0.44839371155160634,0
1.0,0.15384615384615397,0.4592511013215859,0.2175925925925926,0.0,0.5517241379310345,0.44292549555707456,0
1.0,0.23076923076923062,0.17070484581497797,0.25231481481481477,0.0,0.03160919540229887,0.42788790157211215,0
1.0,0.5384615384615381,0.28303964757709255,0.26157407407407407,0.0,0.20114942528735633,0.4254955570745045,0
0.0,0.15384615384615397,0.14427312775330398,0.3287037037037037,0.0,0.24137931034482754,0.4521531100478469,0
0.0,0.3076923076923077,0.7455947136563876,0.25231481481481477,0.0,0.1982758620689655,0.46343130553656875,0
1.0,0.3076923076923077,0.33810572687224677,0.22685185185185183,0.0,0.1264367816091954,0.4254955570745045,0
0.0,0.23076923076923062,0.2169603524229075,0.3310185185185185,0.0,0.24425287356321837,0.450786056049214,0
1.0,0.0,0.18942731277533043,0.3125,0.0,0.23563218390804594,0.4350649350649351,0
1.0,0.07692307692307687,0.38325991189427316,0.2962962962962963,0.0,0.367816091954023,0.43779904306220097,0
0.75,0.0,0.4405286343612335,0.40509259259259256,0.0,0.21551724137931036,0.6015037593984962,0
